File Name,Column Name,Column Order,Data Type,Missing Count,Missing Percentage,Total Rows
mov_gsflow_inline_23_24.csv,0129.MOV11A,76,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0130.MOV11A,77,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0131.MOV11A,78,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0132.MOV11A,79,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0132.MOV11B,80,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0133.MOV11A,81,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0134.MOV11A,82,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0135.MOV11A,83,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0136.MOV11A,84,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0137.MOV11A,85,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0137.MOV11B,86,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0137.MOV11C,87,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0138.MOV11A,88,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0139.MOV11A,89,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0140.MOV11A,90,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0141.MOV11A,91,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0141.MOV11B,92,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0141.MOV11C,93,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0143.MOV11A,94,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0144.MOV11A,95,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0144.MOV11B,96,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0144.MOV11C,97,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0147.MOV11A,98,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0148.MOV11A,99,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0201.MOV11A,100,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0201.MOV11B,101,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0201.MOV11C,102,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0201.MOV11D,103,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0201.MOV11E,104,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0202.MOV11A,105,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0202.MOV11B,106,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0202.MOV11C,107,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV11A,108,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV11AD,109,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV11B,110,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV11BD,111,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV11C,112,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV11E,113,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV12B,114,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV12C,115,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0203.MOV16AD,116,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0204.MOV11A,117,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0204.MOV11B,118,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0204.MOV11C,119,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0210.MOV11A,120,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0210.MOV11B,121,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0210.MOV11C,122,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0210.MOV11D,123,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0210.MOV11G,124,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0210.MOV21M,125,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0211.MOV11A,126,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0211.MOV11B,127,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0211.MOV11C,128,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0211.MOV11F,129,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0211.MOV12B,130,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0211.MOV12C,131,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0212.MOV11A,132,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0212.MOV11B,133,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0212.MOV11C,134,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0212.MOV11E,135,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0212.MOV11F,136,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0213.MOV11A,137,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0213.MOV11AD,138,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0213.MOV11BD,139,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0213.MOV11C,140,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0213.MOV11CD,141,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0213.MOV12A,142,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0214.MOV11A,143,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0214.MOV11B,144,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0214.MOV11C,145,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0215.MOV11A,146,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0215.MOV11C,147,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0215.MOV11D,148,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0216.MOV11A,149,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0216.MOV11B,150,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0216.MOV11C,151,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0217.MOV11A,152,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0226.MOV11C,153,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0226.MOV61Z,154,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0227.MOV11A,155,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0227.MOV11B,156,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0227.MOV11C,157,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0228.MOV11A,158,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0233.MOV11A,159,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0234.MOV11A,160,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0234.MOV12A,161,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0234.MOV13A,162,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0235.MOV11A,163,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0236.MOV11A,164,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0237.MOV11A,165,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0238.MOV11A,166,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0239.MOV11A,167,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0241.MOV11A,168,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0241.MOV11B,169,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0241.MOV11C,170,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0242.MOV11A,171,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0243.MOV11A,172,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0243.MOV11B,173,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0243.MOV11C,174,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0243.MOV11F,175,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0243.MOV11H,176,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0244.MOV11A,177,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0245.MOV11A,178,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0246.MOV11A,179,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0247.MOV11A,180,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0247.MOV11B,181,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0247.MOV11C,182,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0247.MOV11E,183,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0247.MOV11F,184,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0248.MOV11A,185,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0249.MOV11A,186,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0250.MOV11A,187,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0251.MOV11A,188,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0252.MOV11A,189,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0253.MOV11A,190,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0253.MOV11B,191,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0253.MOV11C,192,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0254.MOV11A,193,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0255.MOV11A,194,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0256.MOV11A,195,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0257.MOV11A,196,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0265.MOV11A,197,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0266.MOV11A,198,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0266.MOV11B,199,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0266.MOV11C,200,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0267.MOV11A,201,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0267.MOV11B,202,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0267.MOV11C,203,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0267.MOV11E,204,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0267.MOV12E,205,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0268.MOV11A,206,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0268.MOV11B,207,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0268.MOV11C,208,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0292.MOV11A,209,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0292.MOV11B,210,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0292.MOV11C,211,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0301.MOV11A,212,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0302.MOV11A,213,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0302.MOV11B,214,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0302.MOV11C,215,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0302.MOV11E,216,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0302.MOV11F,217,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0303.MOV11A,218,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0303.MOV11B,219,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0303.MOV11C,220,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0304.MOV11A,221,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0305.MOV11A,222,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0305.MOV11B,223,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0305.MOV11C,224,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0306.MOV11A,225,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0307.MOV11C,226,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0310.MOV11A,227,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0310.MOV11C,228,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0310.MOV11D,229,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0311.MOV11A,230,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0311.MOV11B,231,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0311.MOV11C,232,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0312.MOV11A,233,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0312.MOV11B,234,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0312.MOV11C,235,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0313.MOV11A,236,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0314.MOV11A,237,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0314.MOV11B,238,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0314.MOV11C,239,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0315.MOV11A,240,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0316.MOV11A,241,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0318.MOV11A,242,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0318.MOV11B,243,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0318.MOV11C,244,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0318.MOV62M,245,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0319.MOV11A,246,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0319.MOV11B,247,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0319.MOV11C,248,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0319.MOV62M,249,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0320.MOV11A,250,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0322.MOV11A,251,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0323.MOV11A,252,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0325.MOV11A,253,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0326.MOV11A,254,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0327.MOV11A,255,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0328.MOV11A,256,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0328.MOV11B,257,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0328.MOV11C,258,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0330.MOV11A,259,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0331.MOV11A,260,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0332.MOV11A,261,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0333.MOV11A,262,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0334.MOV11A,263,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0334.MOV11B,264,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0334.MOV11C,265,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0335.MOV11A,266,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0336.MOV11A,267,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0337.MOV11A,268,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0338.MOV11A,269,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0338.MOV11B,270,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0338.MOV11C,271,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0401.MOV11A,272,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0401.MOV11B,273,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0401.MOV11C,274,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0402.MOV11A,275,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0403.MOV11A,276,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0403.MOV11B,277,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0403.MOV11C,278,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0404.MOV11A,279,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0404.MOV11B,280,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0404.MOV11C,281,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0404.MOV11E,282,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0405.MOV11A,283,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0405.MOV11C,284,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0405.MOV11D,285,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0405.MOV11F,286,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0405.MOV11G,287,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0407.MOV11A,288,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0408.MOV11A,289,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0408.MOV11B,290,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0408.MOV11C,291,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0408.MOV11E,292,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0408.MOV11F,293,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0409.MOV11A,294,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0410.MOV11A,295,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0410.MOV11B,296,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0410.MOV11C,297,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0410.MOV11E,298,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0411.MOV11A,299,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0411.MOV11B,300,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0411.MOV11C,301,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0411.MOV11F,302,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0415.MOV11A,303,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0415.MOV11B,304,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0415.MOV11C,305,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0415.MOV11E,306,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0415.MOV11F,307,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0416.MOV11A,308,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0417.MOV11A,309,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0418.MOV11A,310,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0418.MOV11B,311,float64,0,0.00%,17510
mov_gsflow_inline_23_24.csv,0418.MOV11C,312,float64,0,0.00%,17510
