File Name,Column Name,Column Order,Data Type,Missing Count,Missing Percentage,Total Rows
TB_MAP_LINE_POINTS_data.csv,END_Y FLOAT,7,int64,0,0.00%,16294
TB_MAP_LINE_POINTS_data.csv,LINE_INDEX,8,int64,0,0.00%,16294
TB_MAP_LINE_POINTS_data.csv,START_POINTYN,9,object,0,0.00%,16294
TB_MAP_LINE_POINTS_data.csv,END_POINTYN,10,object,0,0.00%,16294
TB_NODE_data.csv,ID,1,int64,0,0.00%,1288
TB_NODE_data.csv,NAME,2,object,0,0.00%,1288
TB_NODE_data.csv,STATION_ID,3,float64,278,21.58%,1288
TB_NODE_data.csv,ALGORITHM_TYPE,4,int64,0,0.00%,1288
TB_NODE_data.csv,BASE_VALUE,5,float64,0,0.00%,1288
TB_NODE_data.csv,ANALYZE_CALC_TYPE,6,int64,0,0.00%,1288
TB_NODE_data.csv,HEAT_VALUE,7,float64,0,0.00%,1288
TB_NODE_data.csv,HEAT_ANALYZE_YN,8,float64,0,0.00%,1288
TB_NODE_data.csv,PMIN,9,float64,0,0.00%,1288
TB_NODE_data.csv,PMAX,10,float64,0,0.00%,1288
TB_NODE_data.csv,STANDARD_PRESS,11,float64,0,0.00%,1288
TB_NODE_data.csv,TEMP,12,float64,0,0.00%,1288
TB_NODE_data.csv,EI,13,float64,0,0.00%,1288
TB_NODE_data.csv,ALWAYSDISPLAY,14,int64,0,0.00%,1288
TB_NODE_data.csv,ERROR_DISPLAY,15,int64,0,0.00%,1288
TB_NODE_LAYER_data.csv,ID,1,int64,0,0.00%,2
TB_NODE_LAYER_data.csv,NODE_COLOR,2,float64,0,0.00%,2
TB_NODE_LAYER_data.csv,NODE_SIZE,3,int64,0,0.00%,2
TB_NODE_LAYER_data.csv,FONT_COLOR,4,float64,0,0.00%,2
TB_NODE_LAYER_data.csv,FONT_SIZE,5,int64,0,0.00%,2
TB_NODE_LAYER_data.csv,VISIBLE,6,int64,0,0.00%,2
TB_NODE_LAYER_data.csv,SELECT,7,int64,0,0.00%,2
TB_NODE_PROFILE_data.csv,PROFILE_ID,1,int64,0,0.00%,249
TB_NODE_PROFILE_data.csv,NODE_ID,2,int64,0,0.00%,249
TB_NODE_PROFILE_data.csv,PROFILE_NAME,3,object,0,0.00%,249
TB_NODE_PROFILE_data.csv,ANALYZE_TYPE,4,int64,0,0.00%,249
TB_NODE_PROFILE_data.csv,CALC_TYPE,5,float64,249,100.00%,249
TB_NODE_PROFILE_data.csv,TIME_INTERVAL,6,int64,0,0.00%,249
TB_NODE_PROFILE_data.csv,SELECTED,7,int64,0,0.00%,249
TB_NODE_PROFILE_ITEM_data.csv,PROFILE_ID,1,int64,0,0.00%,71712
TB_NODE_PROFILE_ITEM_data.csv,NODE_ID,2,int64,0,0.00%,71712
TB_NODE_PROFILE_ITEM_data.csv,ITEM_INDEX,3,int64,0,0.00%,71712
TB_NODE_PROFILE_ITEM_data.csv,START_TIME,4,object,0,0.00%,71712
TB_NODE_PROFILE_ITEM_data.csv,END_TIME,5,object,0,0.00%,71712
TB_NODE_PROFILE_ITEM_data.csv,VALUE,6,float64,0,0.00%,71712
TB_PIPE_data.csv,PIPE_ID,1,int64,0,0.00%,473
TB_PIPE_data.csv,NAME,2,object,0,0.00%,473
TB_PIPE_data.csv,CODE,3,int64,0,0.00%,473
TB_PIPE_data.csv,DESCRIPTION,4,object,456,96.41%,473
TB_PIPE_data.csv,PIPE_LENGTH,5,float64,0,0.00%,473
TB_PIPE_data.csv,THICKNESS,6,float64,0,0.00%,473
TB_PIPE_data.csv,DIAMETER_OUT,7,float64,0,0.00%,473
TB_PIPE_data.csv,DIAMETER_IN,8,int64,0,0.00%,473
TB_PIPE_data.csv,MATERIAL,9,object,0,0.00%,473
TB_PIPE_data.csv,MAX_PRESS,10,float64,0,0.00%,473
TB_PIPE_data.csv,BASE_FLOW,11,int64,0,0.00%,473
TB_PIPE_data.csv,EFFICIENCY,12,float64,0,0.00%,473
TB_PIPE_data.csv,ROUGHNESS,13,float64,0,0.00%,473
TB_PIPE_data.csv,QUALITY_NODE_ID,14,int64,0,0.00%,473
TB_PIPE_data.csv,PIPE_FLOW,15,int64,0,0.00%,473
TB_PIPE_data.csv,STEADY_FLOW,16,int64,0,0.00%,473
TB_PIPE_data.csv,STEADY_VELOCITY,17,int64,0,0.00%,473
TB_PIPE_data.csv,STEADY_LINEPACK,18,int64,0,0.00%,473
TB_PIPE_data.csv,IS_USE,19,float64,473,100.00%,473
TB_PIPE_data.csv,IS_REPORT,20,float64,473,100.00%,473
TB_PIPE_data.csv,ERROR_DISPLAY,21,int64,0,0.00%,473
TB_REGULATOR_data.csv,REG_ID,1,int64,0,0.00%,35
TB_REGULATOR_data.csv,NAME,2,object,0,0.00%,35
TB_REGULATOR_data.csv,CODE,3,float64,1,2.86%,35
TB_REGULATOR_data.csv,REG_MODE,4,int64,0,0.00%,35
TB_REGULATOR_data.csv,DESCRIPTION,5,float64,35,100.00%,35
TB_REGULATOR_data.csv,STATION_ID,6,int64,0,0.00%,35
TB_REGULATOR_data.csv,PRESS,7,float64,0,0.00%,35
TB_REGULATOR_data.csv,OUT_NODE_ID,8,int64,0,0.00%,35
TB_REGULATOR_data.csv,IN_NODE_ID,9,int64,0,0.00%,35
TB_REGULATOR_data.csv,CMAX,10,int64,0,0.00%,35
TB_REGULATOR_data.csv,IS_USE,11,object,0,0.00%,35
TB_REGULATOR_data.csv,IS_REPORT,12,object,7,20.00%,35
TB_REGULATOR_data.csv,OPERATION_MODE,13,int64,0,0.00%,35
TB_REGULATOR_PROFILE_data.csv,PROFILE_ID,1,object,0,0.00%,0
TB_REGULATOR_PROFILE_data.csv,NODE_ID,2,object,0,0.00%,0
TB_REGULATOR_PROFILE_data.csv,PROFILE_NAME,3,object,0,0.00%,0
TB_REGULATOR_PROFILE_data.csv,CALC_TYPE,4,object,0,0.00%,0
TB_REGULATOR_PROFILE_data.csv,TIME_INTERVAL,5,object,0,0.00%,0
TB_REGULATOR_PROFILE_data.csv,SELECTED,6,object,0,0.00%,0
TB_REGULATOR_PROFILE_ITEM_data.csv,PROFILE_ID,1,object,0,0.00%,0
TB_REGULATOR_PROFILE_ITEM_data.csv,NODE_ID,2,object,0,0.00%,0
TB_REGULATOR_PROFILE_ITEM_data.csv,ITEM_INDEX,3,object,0,0.00%,0
TB_REGULATOR_PROFILE_ITEM_data.csv,START_TIME,4,object,0,0.00%,0
TB_REGULATOR_PROFILE_ITEM_data.csv,END_TIME,5,object,0,0.00%,0
TB_REGULATOR_PROFILE_ITEM_data.csv,VALUE,6,object,0,0.00%,0
TB_RESULT_LAYER_data.csv,ID,1,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,SHOW_NODE_FLOW,2,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,SHOW_NODE_PRESS,3,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,SHOW_PIPE_PRESS,4,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,SHOW_PIPE_FLOW,5,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,SHOW_PIPE_VELOCITY,6,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,SHOW_PIPELINEPACK,7,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,COLOR_NODE_FLOW,8,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,COLOR_NODE_PRESS,9,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,COLOR_PIPE_PRESS,10,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,COLOR_PIPE_FLOW,11,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,COLOR_PIPE_VELOCITY,12,int64,0,0.00%,1
TB_RESULT_LAYER_data.csv,COLOR_PIPE_LINEPACK,13,int64,0,0.00%,1
TB_RTUID_INFO_data.csv,RTU_ID,1,object,0,0.00%,1871
TB_RTUID_INFO_data.csv,RTU_TYPE,2,object,0,0.00%,1871
TB_RTUID_INFO_data.csv,LINKAGE,3,float64,1871,100.00%,1871
TB_RTUID_INFO_data.csv,STATION_NAME,4,object,0,0.00%,1871
TB_RTUID_OBJ_INFO_data.csv,OBJECT_ID,1,int64,0,0.00%,1128
TB_RTUID_OBJ_INFO_data.csv,OBJECT_TYPE,2,int64,0,0.00%,1128
TB_RTUID_OBJ_INFO_data.csv,RTU_ID,3,object,0,0.00%,1128
TB_SALE_data.csv,ID,1,int64,0,0.00%,7
TB_SALE_data.csv,NAME,2,object,0,0.00%,7
TB_SALE_data.csv,ALGORITHM_TYPE,3,int64,0,0.00%,7
TB_SALE_data.csv,BASE_VALUE,4,int64,0,0.00%,7
TB_SALE_data.csv,HEAT_VALUE,5,int64,0,0.00%,7
TB_SALE_data.csv,HEAT_INTERPRE,6,int64,0,0.00%,7
TB_SALE_data.csv,PMIN,7,int64,0,0.00%,7
TB_SALE_data.csv,PMAX,8,int64,0,0.00%,7
TB_SALE_data.csv,STANDARD_PRESS,9,int64,0,0.00%,7
TB_SALE_data.csv,QMIN,10,int64,0,0.00%,7
TB_SALE_data.csv,QMAX,11,int64,0,0.00%,7
TB_SALE_data.csv,TEMPERATURE,12,int64,0,0.00%,7
TB_SALE_data.csv,ELEVATION,13,int64,0,0.00%,7
TB_SALE_data.csv,GASCOMPONENT,14,float64,7,100.00%,7
TB_SALE_PROFILE_data.csv,PROFILE_ID,1,int64,0,0.00%,14
TB_SALE_PROFILE_data.csv,SALE_ID,2,int64,0,0.00%,14
TB_SALE_PROFILE_data.csv,PROFILE_NAME,3,object,0,0.00%,14
TB_SALE_PROFILE_data.csv,ANALYZE_TYPE,4,int64,0,0.00%,14
TB_SALE_PROFILE_data.csv,CALC_TYPE,5,float64,14,100.00%,14
TB_SALE_PROFILE_data.csv,TIME_INTERVAL,6,int64,0,0.00%,14
TB_SALE_PROFILE_data.csv,SELECTED,7,int64,0,0.00%,14
TB_SALE_PROFILE_ITEM_data.csv,PROFILE_ID,1,int64,0,0.00%,4032
TB_SALE_PROFILE_ITEM_data.csv,SALE_ID,2,int64,0,0.00%,4032
TB_SALE_PROFILE_ITEM_data.csv,ITEM_INDEX,3,int64,0,0.00%,4032
TB_SALE_PROFILE_ITEM_data.csv,START_TIME,4,object,0,0.00%,4032
TB_SALE_PROFILE_ITEM_data.csv,END_TIME,5,object,0,0.00%,4032
TB_SALE_PROFILE_ITEM_data.csv,VALUE,6,float64,0,0.00%,4032
TB_SCADA_ANALOG_data.csv,ANALOG_RECID,1,object,0,0.00%,0
TB_SCADA_ANALOG_data.csv,ANALOG_START_TIME,2,object,0,0.00%,0
TB_SCADA_ANALOG_data.csv,ANALOG_END_TIME,3,object,0,0.00%,0
TB_SCADA_ANALOG_data.csv,ANALOG_VALUE,4,object,0,0.00%,0
TB_SCADA_DISCRETE_data.csv,DISCRETE_RECID,1,object,0,0.00%,0
TB_SCADA_DISCRETE_data.csv,DISCRETE_START_TIME,2,object,0,0.00%,0
TB_SCADA_DISCRETE_data.csv,DISCRETE_END_TIME,3,object,0,0.00%,0
TB_SCADA_DISCRETE_data.csv,DISCRETE_VALUE,4,object,0,0.00%,0
TB_STATION_data.csv,STATION_ID,1,int64,0,0.00%,463
TB_STATION_data.csv,STATION_RECID,2,object,0,0.00%,463
TB_STATION_data.csv,STATION_NAME,3,object,0,0.00%,463
TB_STATION_data.csv,STATION_TYPE,4,object,54,11.66%,463
TB_STATION_data.csv,ADDRESS,5,float64,463,100.00%,463
TB_STATION_data.csv,ELEVATION,6,float64,404,87.26%,463
TB_STATION_data.csv,AREA_ID,7,float64,463,100.00%,463
TB_STATION_data.csv,LATITUDE,8,float64,463,100.00%,463
TB_STATION_data.csv,LONGITUDE,9,float64,463,100.00%,463
TB_STATION_data.csv,PRODUCE_COST,10,float64,463,100.00%,463
TB_TAKE_data.csv,ID,1,object,0,0.00%,0
TB_TAKE_data.csv,NAME,2,object,0,0.00%,0
TB_TAKE_data.csv,TAKE_KIND,3,object,0,0.00%,0
TB_TAKE_data.csv,ALGORITHM_TYPE,4,object,0,0.00%,0
TB_TAKE_data.csv,BASE_VALUE,5,object,0,0.00%,0
TB_TAKE_data.csv,PMIN,6,object,0,0.00%,0
TB_TAKE_data.csv,PMAX,7,object,0,0.00%,0
TB_TAKE_data.csv,TEMPERATURE,8,object,0,0.00%,0
TB_TAKE_data.csv,ELEVATION,9,object,0,0.00%,0
TB_TAKE_PROFILE_data.csv,PROFILE_ID,1,object,0,0.00%,0
TB_TAKE_PROFILE_data.csv,TAKE_ID,2,object,0,0.00%,0
TB_TAKE_PROFILE_data.csv,PROFILE_NAME,3,object,0,0.00%,0
TB_TAKE_PROFILE_data.csv,ANALYZE_TYPE,4,object,0,0.00%,0
TB_TAKE_PROFILE_data.csv,CALC_TYPE,5,object,0,0.00%,0
TB_TAKE_PROFILE_data.csv,TIME_INTERVAL,6,object,0,0.00%,0
TB_TAKE_PROFILE_data.csv,SELECTED,7,object,0,0.00%,0
TB_TAKE_PROFILE_ITEM_data.csv,PROFILE_ID,1,object,0,0.00%,0
TB_TAKE_PROFILE_ITEM_data.csv,TAKE_ID,2,object,0,0.00%,0
TB_TAKE_PROFILE_ITEM_data.csv,ITEM_INDEX,3,object,0,0.00%,0
TB_TAKE_PROFILE_ITEM_data.csv,START_TIME,4,object,0,0.00%,0
TB_TAKE_PROFILE_ITEM_data.csv,END_TIME,5,object,0,0.00%,0
TB_TAKE_PROFILE_ITEM_data.csv,VALUE,6,object,0,0.00%,0
TB_VALVE_data.csv,VALVE_ID,1,int64,0,0.00%,1073
TB_VALVE_data.csv,NAME,2,object,0,0.00%,1073
TB_VALVE_data.csv,CODE,3,object,70,6.52%,1073
TB_VALVE_data.csv,DESCRIPTION,4,float64,1073,100.00%,1073
TB_VALVE_data.csv,VALVE_TYPE,5,int64,0,0.00%,1073
TB_VALVE_data.csv,VALVE_CONSTANT,6,int64,0,0.00%,1073
TB_VALVE_data.csv,IS_USE,7,object,0,0.00%,1073
TB_VALVE_data.csv,IS_REPORT,8,object,109,10.16%,1073
TB_VALVE_data.csv,STATION_ID,9,object,138,12.86%,1073
TB_VALVE_PROFILE_data.csv,PROFILE_ID,1,int64,0,0.00%,865
TB_VALVE_PROFILE_data.csv,NODE_ID,2,int64,0,0.00%,865
TB_VALVE_PROFILE_data.csv,PROFILE_NAME,3,object,0,0.00%,865
TB_VALVE_PROFILE_data.csv,ANALYZE_TYPE,4,int64,0,0.00%,865
TB_VALVE_PROFILE_data.csv,TIME_INTERVAL,5,int64,0,0.00%,865
TB_VALVE_PROFILE_data.csv,SELECTED,6,int64,0,0.00%,865
TB_VALVE_PROFILE_ITEM_data.csv,PROFILE_ID,1,int64,0,0.00%,249120
TB_VALVE_PROFILE_ITEM_data.csv,NODE_ID,2,int64,0,0.00%,249120
TB_VALVE_PROFILE_ITEM_data.csv,ITEM_INDEX,3,int64,0,0.00%,249120
TB_VALVE_PROFILE_ITEM_data.csv,START_TIME,4,object,0,0.00%,249120
TB_VALVE_PROFILE_ITEM_data.csv,END_TIME,5,object,0,0.00%,249120
TB_VALVE_PROFILE_ITEM_data.csv,VALUE,6,int64,0,0.00%,249120
TB_VERSION_INFO_data.csv,VERSION,1,int64,0,0.00%,1
